"Final_EA_code","interview__id","initiative_id","s4qq01","s4qq02"
"320108080103","664e98a3af9c4657a4af8f3dfb526818",9,2,2
"320108080103","664e98a3af9c4657a4af8f3dfb526818",10,2,2
"320108080103","664e98a3af9c4657a4af8f3dfb526818",11,2,2
"320108080103","664e98a3af9c4657a4af8f3dfb526818",12,2,2
"320108080103","664e98a3af9c4657a4af8f3dfb526818",13,2,2
"320108080103","664e98a3af9c4657a4af8f3dfb526818",14,1,2
"320108080103","664e98a3af9c4657a4af8f3dfb526818",15,2,2
"320108080103","664e98a3af9c4657a4af8f3dfb526818",16,2,2
"320108080103","664e98a3af9c4657a4af8f3dfb526818",17,2,2
"320108080103","664e98a3af9c4657a4af8f3dfb526818",18,2,2
"320108080103","664e98a3af9c4657a4af8f3dfb526818",19,2,2
"320108080103","664e98a3af9c4657a4af8f3dfb526818",20,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",1,1,1
"104105040311","67ac1b9b59384c0caead6c62332352cd",2,1,1
"104105040311","67ac1b9b59384c0caead6c62332352cd",3,1,1
"104105040311","67ac1b9b59384c0caead6c62332352cd",4,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",5,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",6,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",7,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",8,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",9,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",10,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",11,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",12,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",13,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",14,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",15,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",16,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",17,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",18,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",19,2,2
"104105040311","67ac1b9b59384c0caead6c62332352cd",20,2,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",1,1,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",2,1,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",3,2,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",4,2,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",5,1,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",6,1,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",7,2,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",8,1,1
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",9,2,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",10,2,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",11,2,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",12,1,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",13,1,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",14,1,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",15,2,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",16,2,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",17,1,1
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",18,2,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",19,2,2
"306201010103","67d77e0fbf754e25affd8ba11aa608d4",20,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",1,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",2,1,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",3,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",4,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",5,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",6,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",7,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",8,1,1
"215120020808","68984e8f107b4fcfbc983a0691df01bd",9,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",10,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",11,1,1
"215120020808","68984e8f107b4fcfbc983a0691df01bd",12,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",13,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",14,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",15,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",16,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",17,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",18,1,1
"215120020808","68984e8f107b4fcfbc983a0691df01bd",19,2,2
"215120020808","68984e8f107b4fcfbc983a0691df01bd",20,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",1,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",2,1,1
"112104021001","68b87f690c5e4d41b26440d4af920eff",3,1,1
"112104021001","68b87f690c5e4d41b26440d4af920eff",4,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",5,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",6,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",7,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",8,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",9,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",10,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",11,1,1
"112104021001","68b87f690c5e4d41b26440d4af920eff",12,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",13,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",14,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",15,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",16,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",17,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",18,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",19,2,2
"112104021001","68b87f690c5e4d41b26440d4af920eff",20,2,2
"203202030310","69fdbce170a34999b98ced8ce8ccb437",1,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",2,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",3,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",4,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",5,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",6,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",7,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",8,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",9,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",10,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",11,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",12,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",13,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",14,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",15,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",16,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",17,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",18,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",19,,
"203202030310","69fdbce170a34999b98ced8ce8ccb437",20,,
"406210060603","6aac54099d5446c99029c48d21edbab1",1,1,1
"406210060603","6aac54099d5446c99029c48d21edbab1",2,2,2
"406210060603","6aac54099d5446c99029c48d21edbab1",3,2,2
"406210060603","6aac54099d5446c99029c48d21edbab1",4,2,2
"406210060603","6aac54099d5446c99029c48d21edbab1",5,2,2
"406210060603","6aac54099d5446c99029c48d21edbab1",6,1,2
"406210060603","6aac54099d5446c99029c48d21edbab1",7,2,2
"406210060603","6aac54099d5446c99029c48d21edbab1",8,1,2
"406210060603","6aac54099d5446c99029c48d21edbab1",9,2,2
"406210060603","6aac54099d5446c99029c48d21edbab1",10,1,2
"406210060603","6aac54099d5446c99029c48d21edbab1",11,2,2
"406210060603","6aac54099d5446c99029c48d21edbab1",12,2,2
"406210060603","6aac54099d5446c99029c48d21edbab1",13,2,2
"406210060603","6aac54099d5446c99029c48d21edbab1",14,1,1
"406210060603","6aac54099d5446c99029c48d21edbab1",15,2,2
"406210060603","6aac54099d5446c99029c48d21edbab1",16,1,1
"406210060603","6aac54099d5446c99029c48d21edbab1",17,2,2
"406210060603","6aac54099d5446c99029c48d21edbab1",18,2,2
"406210060603","6aac54099d5446c99029c48d21edbab1",19,2,2
"406210060603","6aac54099d5446c99029c48d21edbab1",20,2,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",1,1,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",2,1,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",3,2,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",4,2,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",5,2,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",6,1,1
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",7,2,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",8,1,1
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",9,2,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",10,2,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",11,1,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",12,1,1
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",13,2,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",14,1,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",15,2,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",16,2,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",17,2,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",18,2,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",19,2,2
"418201020305","6be18dc7379a4d86ac204d6d08b614b7",20,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",1,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",2,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",3,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",4,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",5,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",6,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",7,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",8,1,1
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",9,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",10,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",11,1,1
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",12,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",13,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",14,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",15,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",16,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",17,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",18,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",19,2,2
"306204010301","6cb2e1bf1182402dbb626c64f4ba2cfb",20,2,2
"318102020202","6d561d7e1bb34b0480b61373102428fd",1,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",2,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",3,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",4,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",5,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",6,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",7,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",8,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",9,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",10,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",11,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",12,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",13,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",14,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",15,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",16,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",17,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",18,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",19,,
"318102020202","6d561d7e1bb34b0480b61373102428fd",20,,
"411402020404","6d6546ea45a24ccf8284463ab31b6654",1,1,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",2,2,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",3,2,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",4,2,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",5,2,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",6,1,1
"411402020404","6d6546ea45a24ccf8284463ab31b6654",7,2,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",8,1,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",9,2,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",10,2,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",11,1,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",12,1,1
"411402020404","6d6546ea45a24ccf8284463ab31b6654",13,2,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",14,1,1
"411402020404","6d6546ea45a24ccf8284463ab31b6654",15,2,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",16,2,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",17,2,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",18,2,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",19,2,2
"411402020404","6d6546ea45a24ccf8284463ab31b6654",20,2,2
"223120020410","6e7a08685b68404b86a3cfd6815d3824",1,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",2,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",3,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",4,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",5,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",6,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",7,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",8,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",9,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",10,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",11,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",12,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",13,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",14,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",15,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",16,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",17,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",18,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",19,,
"223120020410","6e7a08685b68404b86a3cfd6815d3824",20,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",1,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",2,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",3,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",4,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",5,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",6,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",7,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",8,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",9,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",10,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",11,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",12,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",13,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",14,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",15,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",16,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",17,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",18,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",19,,
"214101060404","6ec8cecb648e4b6c974f20a8722affe1",20,,
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",1,1,1
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",2,1,1
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",3,1,1
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",4,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",5,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",6,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",7,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",8,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",9,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",10,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",11,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",12,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",13,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",14,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",15,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",16,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",17,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",18,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",19,2,2
"103107020109","6fb3d5bdcb87496da47243e3711c1dc0",20,2,2
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",1,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",2,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",3,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",4,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",5,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",6,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",7,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",8,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",9,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",10,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",11,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",12,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",13,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",14,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",15,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",16,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",17,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",18,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",19,,
"403301030215","712dd05dfdf54bc4ab5eb46fc55e1e5a",20,,
"113113020418","73b6584e55df47ef8692caed8625a956",1,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",2,1,1
"113113020418","73b6584e55df47ef8692caed8625a956",3,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",4,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",5,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",6,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",7,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",8,1,1
"113113020418","73b6584e55df47ef8692caed8625a956",9,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",10,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",11,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",12,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",13,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",14,1,1
"113113020418","73b6584e55df47ef8692caed8625a956",15,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",16,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",17,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",18,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",19,2,2
"113113020418","73b6584e55df47ef8692caed8625a956",20,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",1,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",2,1,1
"111202061528","73edb914e5ec4a6c937147490826972f",3,1,1
"111202061528","73edb914e5ec4a6c937147490826972f",4,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",5,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",6,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",7,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",8,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",9,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",10,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",11,1,1
"111202061528","73edb914e5ec4a6c937147490826972f",12,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",13,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",14,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",15,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",16,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",17,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",18,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",19,2,2
"111202061528","73edb914e5ec4a6c937147490826972f",20,2,2
"102103120844","74879a9428874965ae87feacedc0f2b4",1,,
"102103120844","74879a9428874965ae87feacedc0f2b4",2,,
"102103120844","74879a9428874965ae87feacedc0f2b4",3,,
"102103120844","74879a9428874965ae87feacedc0f2b4",4,,
"102103120844","74879a9428874965ae87feacedc0f2b4",5,,
"102103120844","74879a9428874965ae87feacedc0f2b4",6,,
"102103120844","74879a9428874965ae87feacedc0f2b4",7,,
"102103120844","74879a9428874965ae87feacedc0f2b4",8,,
"102103120844","74879a9428874965ae87feacedc0f2b4",9,,
"102103120844","74879a9428874965ae87feacedc0f2b4",10,,
"102103120844","74879a9428874965ae87feacedc0f2b4",11,,
"102103120844","74879a9428874965ae87feacedc0f2b4",12,,
"102103120844","74879a9428874965ae87feacedc0f2b4",13,,
"102103120844","74879a9428874965ae87feacedc0f2b4",14,,
"102103120844","74879a9428874965ae87feacedc0f2b4",15,,
"102103120844","74879a9428874965ae87feacedc0f2b4",16,,
"102103120844","74879a9428874965ae87feacedc0f2b4",17,,
"102103120844","74879a9428874965ae87feacedc0f2b4",18,,
"102103120844","74879a9428874965ae87feacedc0f2b4",19,,
"102103120844","74879a9428874965ae87feacedc0f2b4",20,,
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",1,1,1
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",2,1,1
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",3,1,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",4,2,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",5,2,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",6,1,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",7,2,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",8,1,1
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",9,2,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",10,2,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",11,2,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",12,2,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",13,2,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",14,2,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",15,2,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",16,2,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",17,2,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",18,2,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",19,2,2
"314105010202","75df2b5c7d6b49258b3614c8243de9b7",20,2,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",1,2,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",2,1,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",3,2,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",4,2,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",5,2,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",6,2,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",7,2,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",8,1,1
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",9,2,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",10,2,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",11,1,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",12,2,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",13,2,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",14,2,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",15,2,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",16,2,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",17,2,2
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",18,1,1
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",19,1,1
"225103041522","76a347dba3c945d9a2e4aae06a3c0037",20,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",1,1,1
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",2,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",3,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",4,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",5,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",6,1,1
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",7,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",8,1,1
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",9,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",10,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",11,1,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",12,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",13,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",14,1,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",15,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",16,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",17,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",18,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",19,2,2
"412203040507","77b63a2a3a58466ca5b25c52c46907cb",20,2,2
"106106060103","78b1f1144ce740d7ac6429052767b4a1",1,1,1
"106106060103","78b1f1144ce740d7ac6429052767b4a1",2,1,1
"106106060103","78b1f1144ce740d7ac6429052767b4a1",3,1,1
