"hhid","AGroup_ID","s8aq01","s8aq02","s8aq03","s8aq04","s8aq05","s8aq06a","s8aq06b"
"7ce2c657a5f8477bacc9767d3c37d996",108,0,,,,,,
"7cf749ee04a24567b3756af1452f44b4",107,0,,,,,,
"7d41679b9a7e47f2a724889bef4d175f",106,0,,,,,,
"7d41679b9a7e47f2a724889bef4d175f",107,0,,,,,,
"7d41679b9a7e47f2a724889bef4d175f",108,0,,,,,,
"7d44a0f2670d499e8e94f79110a9e4f4",106,0,,,,,,
"7d9cc29e99d342b69da54fac681858b8",105,0,,,,,,
"7d9cc29e99d342b69da54fac681858b8",106,0,,,,,,
"7d9e7ac7f1d548839ce94ed872afa095",107,0,,,,,,
"7d9e7ac7f1d548839ce94ed872afa095",106,0,,,,,,
"7d9ff9021dd840a1bdd7a3b38f3bd0d9",105,0,,,,,,
"7dce8526566e4202bce36ec12ced41f1",107,2,1.5,0,,,,
"7deebc51089746ed99e16cf3ddc433ad",107,1,1.5,0,,,,
"7deebc51089746ed99e16cf3ddc433ad",108,0,,,,,,
"7dfced6cbc8848e19244887384b283d1",105,0,,,,,,
"7dfced6cbc8848e19244887384b283d1",106,0,,,,,,
"7e08b7dbbab14a8b9c0c73accf382d65",108,0,,,,,,
"7e08b7dbbab14a8b9c0c73accf382d65",106,0,,,,,,
"7e08b7dbbab14a8b9c0c73accf382d65",105,0,,,,,,
"7e11200d01e142fcbb945dfe20d3d6d2",106,0,,,,,,
"7e4528b57a214c61bd02ec1894d08bbe",107,0,,,,,,
"7ed5a174d4464ea7b679184bdd816f17",106,0,,,,,,
"7ed5a174d4464ea7b679184bdd816f17",107,0,,,,,,
"7f18080980ae4069a9c1dd53aa99d928",106,0,,,,,,
"7f18080980ae4069a9c1dd53aa99d928",107,0,,,,,,
"7f6cd6fd8cc24f038446e20e163e6276",108,0,,,,,,
"7f6cd6fd8cc24f038446e20e163e6276",107,1,2,0,,,,
"7f86a2edc5d649d78edb9106de25a7c4",107,0,,,,,,
"7f86a2edc5d649d78edb9106de25a7c4",101,0,,,,,,
"7fb6d302e9724029be9d38af7fa4580b",107,5,1.5,0,,,,
"7fb6d302e9724029be9d38af7fa4580b",106,0,,,,,,
"7fe32876101b490ca3e8109d2ee81beb",105,0,,,,,,
"7ff0a48d3d1e4ec2a5f27d437483da61",107,0,,,,,,
"7ff0a48d3d1e4ec2a5f27d437483da61",106,0,,,,,,
"7ffd0f7a4352484f8a54a1c83dab22e1",106,0,,,,,,
"7ffd0f7a4352484f8a54a1c83dab22e1",107,1,1.5,0,,,,
"80165b71b52d4451866e493156a95c54",106,0,,,,,,
"80165b71b52d4451866e493156a95c54",107,0,,,,,,
"80165b71b52d4451866e493156a95c54",105,0,,,,,,
"803d97f117e04a4b8c9c38f2e87bf41f",106,0,,,,,,
"803d97f117e04a4b8c9c38f2e87bf41f",107,0,,,,,,
"8042e10a7e3f4b5388e40f875e9b129b",105,0,,,,,,
"8042e10a7e3f4b5388e40f875e9b129b",107,5,0,0,,,,
"8042e10a7e3f4b5388e40f875e9b129b",106,0,,,,,,
"8042e10a7e3f4b5388e40f875e9b129b",101,0,,,,,,
"80685e65116449b2bdbd5a716add2883",107,8,1.5,0,,,,
"80685e65116449b2bdbd5a716add2883",105,0,,,,,,
"80685e65116449b2bdbd5a716add2883",101,0,,,,,,
"80685e65116449b2bdbd5a716add2883",106,0,,,,,,
"806e1e5f6524406690e67a1465f51506",106,0,,,,,,
"806e1e5f6524406690e67a1465f51506",107,5,2,0,,,,
"8080069d9329459db88d6f8f455a4692",105,1,60,38,5,300000,1,2
"8080069d9329459db88d6f8f455a4692",107,0,,,,,,
"8086d94e4b0e47dbab65e9ef255366d9",106,0,,,,,,
"8086d94e4b0e47dbab65e9ef255366d9",107,1,1,0,,,,
"8098ff33aee0453eba305da364b41922",105,0,,,,,,
"809eed217de24680971a954003c0a4ca",106,0,,,,,,
"809eed217de24680971a954003c0a4ca",105,0,,,,,,
"809eed217de24680971a954003c0a4ca",101,0,,,,,,
"80a955957c85476c91c1ef1e19b86abe",106,1,15,0,,,,
"80ad9da8adb04130b3c68966c4d4470d",107,2,2.5,0,,,,
"80ad9da8adb04130b3c68966c4d4470d",106,0,,,,,,
"80ad9da8adb04130b3c68966c4d4470d",105,0,,,,,,
"80cc66c321854e2fa6b04d2601c1d9b0",108,0,,,,,,
"80d08b55339d4d22ae79cc5024d01366",108,0,,,,,,
"80ea906e31b54324add561338e3a116d",106,0,,,,,,
"80ea906e31b54324add561338e3a116d",107,0,,,,,,
"8102b3a5a3a1412a91285e777a66ca2b",107,0,,,,,,
"8102b3a5a3a1412a91285e777a66ca2b",101,0,,,,,,
"8102b3a5a3a1412a91285e777a66ca2b",105,0,,,,,,
"810eb772f3fc4ab8a0d6494ed4f1cc97",106,0,,,,,,
"812c576801b446d1af8be75f30d760c0",107,0,,,,,,
"812c576801b446d1af8be75f30d760c0",106,0,,,,,,
"812dc79547e84a2296f842fa290805ce",101,0,,,,,,
"815c7c9d48d5434b8fcd446ddb38fb9a",105,0,,,,,,
"815c7c9d48d5434b8fcd446ddb38fb9a",107,0,,,,,,
"81649ea81cf844cea471b1dde4899706",106,0,,,,,,
"81c1f6c96cda4163b4832a270a07770a",106,0,,,,,,
"81e67b3f7e6b4d47887b5fb38458a1f8",106,0,,,,,,
"81e67b3f7e6b4d47887b5fb38458a1f8",105,0,,,,,,
"820e7fa8a4584720b8c5654cf0472d66",107,1,0,0,,,,
"821fa1846c4b4362895410bbe5bd9e87",107,2,2,0,,,,
"822469b8457b461fbc475bf76d854631",107,0,,,,,,
"822fda27a3ed40e1ba66c6afc963b68f",107,4,1,0,,,,
"822fda27a3ed40e1ba66c6afc963b68f",105,0,,,,,,
"822fda27a3ed40e1ba66c6afc963b68f",106,0,,,,,,
"82361c9a81b141cfb5a66abc05e51d59",107,0,,,,,,
"82361c9a81b141cfb5a66abc05e51d59",106,0,,,,,,
"8246e0d5706b4027b9c79d7c9b41ab76",106,0,,,,,,
"8246e0d5706b4027b9c79d7c9b41ab76",107,3,1,0,,,,
"8246e0d5706b4027b9c79d7c9b41ab76",105,0,,,,,,
"82493142e03543d0ad5407568d040af2",107,0,,,,,,
"8250c824289c43ddbd8b046ef39ea2a9",106,0,,,,,,
"826daf363c504002a2ebdf09954e1772",107,0,,,,,,
"826daf363c504002a2ebdf09954e1772",105,0,,,,,,
"826daf363c504002a2ebdf09954e1772",108,0,,,,,,
"826daf363c504002a2ebdf09954e1772",106,0,,,,,,
"828ce0b67c13444d8d0c42bbd71c74cd",107,0,,,,,,
"828ce0b67c13444d8d0c42bbd71c74cd",105,0,,,,,,
"82d8faa62d3b44ffb93c714c713651a3",107,0,,,,,,
"82d8faa62d3b44ffb93c714c713651a3",106,0,,,,,,
"82d8faa62d3b44ffb93c714c713651a3",105,0,,,,,,
"8352dd9759224fd3a2a8854fe4f0f20b",107,2,1,0,,,,
"83654067698848d3812bc79c4e1baace",106,0,,,,,,
"83654067698848d3812bc79c4e1baace",105,0,,,,,,
"83654067698848d3812bc79c4e1baace",107,0,,,,,,
"8395061c8526434ca0a44b5651bdb5e0",107,0,,,,,,
"8395061c8526434ca0a44b5651bdb5e0",106,0,,,,,,
"8395188b792442009a34da609a07fcdf",107,0,,,,,,
"83b290b6305c412a95060e213473dbcd",106,0,,,,,,
"83b290b6305c412a95060e213473dbcd",107,2,0.5,0,,,,
"83c98b3903bc467982e20e79f4d1481c",101,0,,,,,,
"83e732e22aa2449e86337eb8d6905ffb",106,0,,,,,,
"83e732e22aa2449e86337eb8d6905ffb",101,0,,,,,,
"83f12b630c0f476397672201b158fe17",107,1,1,0,,,,
"83f12b630c0f476397672201b158fe17",105,0,,,,,,
"83f12b630c0f476397672201b158fe17",106,0,,,,,,
"8416b0586a6e46b09d7ee7e52851e356",106,0,,,,,,
"8416b0586a6e46b09d7ee7e52851e356",105,0,,,,,,
"8451a851dc5c47a391b75868706cacde",105,0,,,,,,
"845ad8e0ee954dd2a942ee543fe364ab",107,0,,,,,,
"84b9c4e3761d4a6d9e4408ac725672ac",105,0,,,,,,
"84b9c4e3761d4a6d9e4408ac725672ac",107,6,1.5,0,,,,
"84b9c4e3761d4a6d9e4408ac725672ac",106,0,,,,,,
"84cd658cc8f24a47ab58eafb75b6d8a1",105,0,,,,,,
"84d4073a191540b8a7f3a9a445d6a6ba",106,0,,,,,,
"84d4073a191540b8a7f3a9a445d6a6ba",107,0,,,,,,
"8578ed2ee7044479b4a1354a5db411b2",106,0,,,,,,
"857a44ffdbb54af39313f5015ef302c8",106,0,,,,,,
"859603e204a244a0bd209197f9e505e2",108,0,,,,,,
"859e020c45b342a5981fa28fbe854679",105,0,,,,,,
"859e020c45b342a5981fa28fbe854679",106,0,,,,,,
"859e020c45b342a5981fa28fbe854679",107,0,,,,,,
"85cc6c4eefbe4150a249c9181ffc1ec4",106,0,,,,,,
"85cc6c4eefbe4150a249c9181ffc1ec4",107,0,,,,,,
"85cc6c4eefbe4150a249c9181ffc1ec4",108,0,,,,,,
"86044ba9aa2a4b678462720ea21a3219",105,0,,,,,,
"86101dafa2ec408d8b695ac8989f8b80",107,4,1.5,0,,,,
"8617f4276d6d483394269baea1f7c05e",107,2,1.5,0,,,,
"8617f4276d6d483394269baea1f7c05e",108,0,,,,,,
"86295aeb7af04140bc701ebc4d3d116c",107,0,,,,,,
"86295aeb7af04140bc701ebc4d3d116c",106,0,,,,,,
"862ad4472f4142edbed2819baf8bf9b8",107,0,,,,,,
"862ad4472f4142edbed2819baf8bf9b8",106,0,,,,,,
"86809d76f6f14edcaf1f49c8cf43d60c",106,0,,,,,,
"86809d76f6f14edcaf1f49c8cf43d60c",107,0,,,,,,
"86a7071b47c14c8bbc22ce3de53f7042",107,2,1,0,,,,
"86a7071b47c14c8bbc22ce3de53f7042",106,0,,,,,,
"86a7071b47c14c8bbc22ce3de53f7042",108,0,,,,,,
"86dd03cd969348dea0666ff862690fc9",106,0,,,,,,
"86dd03cd969348dea0666ff862690fc9",107,0,,,,,,
"86f6c965eb1f4e85a3e972799deb779b",105,0,,,,,,
"86f6c965eb1f4e85a3e972799deb779b",106,0,,,,,,
"86f6c965eb1f4e85a3e972799deb779b",107,0,,,,,,
"877d861a869941489026e3d225a3eebe",105,0,,,,,,
"879c792bde2a499e99d9bc5a5b53dddb",108,0,,,,,,
"87a8a334a93d4d979b4f0a89bb641f57",106,0,,,,,,
"87a8a334a93d4d979b4f0a89bb641f57",108,0,,,,,,
"87a8a334a93d4d979b4f0a89bb641f57",107,0,,,,,,
"87f08542877948b390ded628dfe27321",106,0,,,,,,
"88341a84b20046f6a35f355bf3387b58",106,0,,,,,,
"88440a34b56e45169a03c446abecfa52",105,0,,,,,,
"88440a34b56e45169a03c446abecfa52",107,0,,,,,,
"88440a34b56e45169a03c446abecfa52",108,0,,,,,,
"888272c8105a4cd3a67c6ea96778fd60",108,0,,,,,,
"889ee98f22ed48fb8e57c91b84477fa2",106,0,,,,,,
"889ee98f22ed48fb8e57c91b84477fa2",107,0,,,,,,
"88c5cfe97f6f4602ad9bf2f7a581c2c3",106,0,,,,,,
"88c5cfe97f6f4602ad9bf2f7a581c2c3",105,0,,,,,,
"88ca05130f6b429db4f3807b50dadee1",107,0,,,,,,
"88ca05130f6b429db4f3807b50dadee1",108,0,,,,,,
"89078df8658144b2a56e3349c60e04bf",108,0,,,,,,
"89078df8658144b2a56e3349c60e04bf",107,0,,,,,,
"89078df8658144b2a56e3349c60e04bf",106,0,,,,,,
"89342a57ba6a47b189dae265acb342f5",107,0,,,,,,
"89342a57ba6a47b189dae265acb342f5",106,0,,,,,,
"89342a57ba6a47b189dae265acb342f5",105,0,,,,,,
"893cf68cf1dd4948a0201212c5026a95",108,0,,,,,,
"893cf68cf1dd4948a0201212c5026a95",107,0,,,,,,
"8956185e1f994c14aaf73ae617430727",106,0,,,,,,
"8956185e1f994c14aaf73ae617430727",105,0,,,,,,
"8956185e1f994c14aaf73ae617430727",107,0,,,,,,
"899f8a2cd117463a921b6083117c5e35",105,0,,,,,,
"899f8a2cd117463a921b6083117c5e35",107,1,2,0,,,,
"89af0090c4f744cfb4b79ca8536a24d2",106,0,,,,,,
"8a1dba9b384c45ee8024c6462db83576",106,0,,,,,,
"8a40dd76b0084606b063c880ca2ab855",107,0,,,,,,
"8a40dd76b0084606b063c880ca2ab855",106,0,,,,,,
"8a5d66f841064b23ada0de5fed353c11",107,0,,,,,,
"8a5ea620d83e42068ba2bf3ef59e5aec",107,0,,,,,,
"8a5ea620d83e42068ba2bf3ef59e5aec",106,0,,,,,,
"8a5ea620d83e42068ba2bf3ef59e5aec",105,0,,,,,,
"8a66fbea49ae49d78157b208859380d6",107,4,1.5,0,,,,
"8ac1830c403043aba5752609d91c5e9e",106,0,,,,,,
"8ac1830c403043aba5752609d91c5e9e",105,0,,,,,,
"8acd20054dcf4e5896b5942c4dda7d3f",108,0,,,,,,
"8ad5bed15b194c8297d459dd075109df",106,0,,,,,,
"8b15f05dab3b45609dedc21d5e99c76a",108,0,,,,,,
"8b1c5ba2b25f4346819c64e49ba40ca8",101,0,,,,,,
"8b4c43fed99a43a89713fad255b361cd",106,0,,,,,,
"8b79adbce0d2462d95424a84a94e165a",106,0,,,,,,
"8b962cc0c5994ad1a9115a09556e34cb",107,1,1,0,,,,
"8ba30b564d1a40bc867dad9460534b26",107,2,5,0,,,,
"8ba30b564d1a40bc867dad9460534b26",105,0,,,,,,
"8ba30b564d1a40bc867dad9460534b26",106,0,,,,,,
"8bfcb13ab41b4401a705516fcb6bd89d",105,0,,,,,,
"8bfcb13ab41b4401a705516fcb6bd89d",106,0,,,,,,
"8c0cffaeebd64a46a7a66436ab056862",106,0,,,,,,
"8c4443ba9ef54eb68baf73e3d7b89ee0",106,0,,,,,,
"8c4443ba9ef54eb68baf73e3d7b89ee0",105,0,,,,,,
"8c4443ba9ef54eb68baf73e3d7b89ee0",107,0,,,,,,
"8c526c6e402642369bab5875f6c6753a",107,0,,,,,,
"8c526c6e402642369bab5875f6c6753a",106,0,,,,,,
"8c526c6e402642369bab5875f6c6753a",101,0,,,,,,
"8c6170e56c034ea2956d6942dea33b04",108,0,,,,,,
"8c69f5721ee84eac9ffff352a72628cb",101,0,,,,,,
"8c98d02a4c84498eba0bb400ba0206f7",104,0,,,,,,
"8cb6627e27314a468e4842fa71d68218",107,2,1.5,0,,,,
"8cc9fadde4b6455f84e5cb933f79eafc",106,0,,,,,,
"8ceaeb1f41a84f689dfb8129239ba0ec",106,0,,,,,,
"8ceaeb1f41a84f689dfb8129239ba0ec",101,0,,,,,,
"8ceaeb1f41a84f689dfb8129239ba0ec",105,0,,,,,,
"8d049482670844f9ae4b7cbab030151d",106,0,,,,,,
"8d117b5cb54b48b99f5fffc9c1da4520",107,0,,,,,,
"8d168c1f2a3a4c1183477daa968d7cda",108,0,,,,,,
"8d168c1f2a3a4c1183477daa968d7cda",106,0,,,,,,
"8d168c1f2a3a4c1183477daa968d7cda",107,4,1.5,0,,,,
"8d27bfc87d3148468fca2648184741f2",106,0,,,,,,
"8d27bfc87d3148468fca2648184741f2",105,0,,,,,,
"8d5b7a391d4f4c5bbb2e592dc97b266b",108,0,,,,,,
"8d90410182ad4c3787ad9295cdf48ab0",104,0,,,,,,
"8db9be87004b417e9b2853c047848ded",106,0,,,,,,
"8db9be87004b417e9b2853c047848ded",107,3,1,0,,,,
"8ddc3a927db74c39bdd89a07013d8bc9",105,0,,,,,,
"8ddc3a927db74c39bdd89a07013d8bc9",107,6,0,0,,,,
"8e0800d8ec914043b6ad15347ba5d00b",101,0,,,,,,
"8e13731385e74c8faf7727c1d73ef7f6",105,0,,,,,,
"8e1a4eaba5964506ac960adce546137d",106,0,,,,,,
"8e1a4eaba5964506ac960adce546137d",107,0,,,,,,
"8e4d650733684da3b8b7cd226ee93841",106,0,,,,,,
"8e4d650733684da3b8b7cd226ee93841",107,0,,,,,,
"8e8aef3c76334f6d861b225e23cab540",107,0,,,,,,
"8ef9eac0332a4a05936cea16c259429a",106,0,,,,,,
"8ef9eac0332a4a05936cea16c259429a",107,0,,,,,,
"8f2805c60faf40a892daedeb952b0629",101,0,,,,,,
"8f28de7582444c4a9cdfd6c2dcbaf58b",108,0,,,,,,
"8f28de7582444c4a9cdfd6c2dcbaf58b",105,0,,,,,,
"8f28de7582444c4a9cdfd6c2dcbaf58b",106,0,,,,,,
"8f28de7582444c4a9cdfd6c2dcbaf58b",107,5,1,0,,,,
"8f6187e86f2f4210bac43f688feb7ccb",108,0,,,,,,
"8f6187e86f2f4210bac43f688feb7ccb",107,0,,,,,,
"8f6187e86f2f4210bac43f688feb7ccb",106,0,,,,,,
"8f78f136f4ee4a3d8ff64a418fd86357",108,0,,,,,,
"8f78f136f4ee4a3d8ff64a418fd86357",106,0,,,,,,
"8f78f136f4ee4a3d8ff64a418fd86357",107,0,,,,,,
"8f78f136f4ee4a3d8ff64a418fd86357",105,0,,,,,,
"8f8c64fa798c4e5e8490b8cca7bbd057",107,0,,,,,,
"8f8c64fa798c4e5e8490b8cca7bbd057",105,0,,,,,,
"8f8c64fa798c4e5e8490b8cca7bbd057",106,0,,,,,,
"8fd7e756172d4ffeb06c4ac56373c5b6",106,0,,,,,,
"8fd7e756172d4ffeb06c4ac56373c5b6",105,0,,,,,,
"8fe19cf1a1b9486d91295f6439d1f778",102,0,,,,,,
"8fe19cf1a1b9486d91295f6439d1f778",106,0,,,,,,
"8fe19cf1a1b9486d91295f6439d1f778",107,0,,,,,,
"8fe19cf1a1b9486d91295f6439d1f778",103,10,1.5,0,,,,
"8ff2011bf11046babbd4e58800e9b032",108,0,,,,,,
"8ff2011bf11046babbd4e58800e9b032",105,0,,,,,,
"90637ec2585b4fd78392b04e1d30947e",107,2,1.5,0,,,,
"908b17ed0b964e90b22afa865690df5d",108,0,,,,,,
"908b17ed0b964e90b22afa865690df5d",106,0,,,,,,
"908dd494e84b4c94b3ed8e96ccd543c5",107,0,,,,,,
"908dd494e84b4c94b3ed8e96ccd543c5",106,0,,,,,,
"908dd494e84b4c94b3ed8e96ccd543c5",105,0,,,,,,
"90a14f8125044834aa6bad070999e7f0",106,0,,,,,,
"90a14f8125044834aa6bad070999e7f0",108,0,,,,,,
"90a14f8125044834aa6bad070999e7f0",107,0,,,,,,
"90b431b15e394501830e496a6936cb0d",107,4,1,0,,,,
"90ed3532efb0474b9df999ce192aafb7",107,0,,,,,,
"90ed3532efb0474b9df999ce192aafb7",106,0,,,,,,
"91015628f3444ab18088d1b66a8d5f6d",106,0,,,,,,
"91015628f3444ab18088d1b66a8d5f6d",107,0,,,,,,
"910361499341480fbd14d9830504e472",107,3,1.25,0,,,,
"910361499341480fbd14d9830504e472",106,0,,,,,,
"91450e2292dc4a4c85423c6d96788120",107,0,,,,,,
"917bd1ae541840d5938bfc743f6cf592",107,0,,,,,,
"917bd1ae541840d5938bfc743f6cf592",106,0,,,,,,
"917bd1ae541840d5938bfc743f6cf592",108,0,,,,,,
"917cc664a9d3474ead33b8d453b0c409",106,0,,,,,,
"91977dd048b34793bdf31105e251b0af",107,3,2,0,,,,
"91977dd048b34793bdf31105e251b0af",108,0,,,,,,
"91ac1869c81245f98ea54940a36eac7a",104,0,,,,,,
"91cd1e9a1838444da20822cc50da7ff7",106,0,,,,,,
"91cd1e9a1838444da20822cc50da7ff7",107,1,1.5,0,,,,
"91e639b11610463fba9ff19245108149",107,1,1,0,,,,
"91e639b11610463fba9ff19245108149",105,0,,,,,,
"91e639b11610463fba9ff19245108149",106,1,6,0,,,,
"91efc699bca84524bc971ba6a3dc3e87",105,0,,,,,,
"91efc699bca84524bc971ba6a3dc3e87",107,2,2,0,,,,
"91efc699bca84524bc971ba6a3dc3e87",106,0,,,,,,
"91fd38789bc34bc2af4ee06597ace130",106,0,,,,,,
"922a6b03b6944ace85f527966675c16e",101,0,,,,,,
"925e2bb2e7da44f6ae83c1a83b896a54",106,0,,,,,,
"925e2bb2e7da44f6ae83c1a83b896a54",108,0,,,,,,
"925e2bb2e7da44f6ae83c1a83b896a54",107,0,,,,,,
"926d44a6d212443b8abc252fbd067da0",107,0,,,,,,
"929d02626fc0431fbe0633ef46d8af3b",107,0,,,,,,
"92b1721f936443779c944709e967606d",107,0,,,,,,
"92dd1046b14c4abc81568657c4fd4812",106,0,,,,,,
"93043de8823f4b3abaf7b01016b8f15c",108,0,,,,,,
"931c48581659420bafaa0a8102dd9b7f",107,0,,,,,,
"931c48581659420bafaa0a8102dd9b7f",106,0,,,,,,
"931c48581659420bafaa0a8102dd9b7f",105,0,,,,,,
"932e33f2faba4e9aae7ce8070d59934a",106,0,,,,,,
"932e33f2faba4e9aae7ce8070d59934a",107,0,,,,,,
"9343875f2ea24dad9bae4f85d4322375",105,0,,,,,,
"9343875f2ea24dad9bae4f85d4322375",106,0,,,,,,
"9361da1415864176a9af68cc25520bdf",107,0,,,,,,
"93d6254771a94f2eaeb79f4ccc7f0552",105,0,,,,,,
"94251fb5c28a4aa68f82cabd8371027b",107,0,,,,,,
"94251fb5c28a4aa68f82cabd8371027b",105,0,,,,,,
"945540415d914164bf9aac642e474d26",107,2,1.5,0,,,,
"945540415d914164bf9aac642e474d26",105,0,,,,,,
"945540415d914164bf9aac642e474d26",106,0,,,,,,
"9458ae7cd7f0467192a679441234dcca",107,0,,,,,,
"947e53b6adde4a45ab842744d8b8eb77",105,0,,,,,,
"9497ebc9faaf444cba61dfe1ed2b9f2a",105,0,,,,,,
"9497ebc9faaf444cba61dfe1ed2b9f2a",106,0,,,,,,
"9497ebc9faaf444cba61dfe1ed2b9f2a",107,0,,,,,,
"94caf569c9b14c53a5c7135eae90f564",106,0,,,,,,
"95177689d72c427d97dc7931ab8ace5c",107,0,,,,,,
"95177689d72c427d97dc7931ab8ace5c",105,0,,,,,,
"95177689d72c427d97dc7931ab8ace5c",106,0,,,,,,
"951c7e98a6324280b5c549232a380204",107,0,,,,,,
"9553f4ffc1284fb69a26a5b095ad3313",108,0,,,,,,
"9553f4ffc1284fb69a26a5b095ad3313",105,0,,,,,,
"9553f4ffc1284fb69a26a5b095ad3313",107,4,1.5,0,,,,
"956c950737734d4ab6f71a87d3923c10",108,,,,,,,
"956c950737734d4ab6f71a87d3923c10",106,,,,,,,
"956c950737734d4ab6f71a87d3923c10",107,,,,,,,
"9584ae027ca549a3ae62839ae5a2cb32",108,0,,,,,,
"9584ae027ca549a3ae62839ae5a2cb32",105,0,,,,,,
"95a213f7d9944f96b12eea76d4de13d9",106,0,,,,,,
"95a213f7d9944f96b12eea76d4de13d9",105,0,,,,,,
"95c41cb2a4b54404b51c9a798ebde4f0",106,0,,,,,,
"95c41cb2a4b54404b51c9a798ebde4f0",107,4,2,0,,,,
"95c41cb2a4b54404b51c9a798ebde4f0",108,0,,,,,,
"95cd7d2ad5b54306a4f4b19b18c3d10e",101,0,,,,,,
"966eed8e8321484895ce62d41d233252",106,0,,,,,,
"966eed8e8321484895ce62d41d233252",107,0,,,,,,
"966eed8e8321484895ce62d41d233252",105,0,,,,,,
"96a49d2f0bf44b789c3a7fe6264dd842",104,0,,,,,,
"96af5e31bdc54115bd9297202eadbd6e",106,0,,,,,,
"96af5e31bdc54115bd9297202eadbd6e",105,0,,,,,,
"96af5e31bdc54115bd9297202eadbd6e",107,1,2,0,,,,
"971f44decbba438c94bcc5f8c7c7b069",101,0,,,,,,
"97510163d826480e9840eaef8783cd63",105,0,,,,,,
"97510163d826480e9840eaef8783cd63",106,0,,,,,,
"97510163d826480e9840eaef8783cd63",101,0,,,,,,
"975ff8e2759b46d785b9e867ee066672",105,0,,,,,,
"975ff8e2759b46d785b9e867ee066672",107,0,,,,,,
"975ff8e2759b46d785b9e867ee066672",106,0,,,,,,
"97a9f78d75774aa094c05dfe1bff19cd",107,1,1,0,,,,
"97a9f78d75774aa094c05dfe1bff19cd",106,0,,,,,,
"97a9f78d75774aa094c05dfe1bff19cd",105,0,,,,,,
"97cbf60019ff44cab7b74a80214f892b",107,0,,,,,,
"97cbf60019ff44cab7b74a80214f892b",105,0,,,,,,
"97d420c3c8874500ac7a1366f8a4c11e",105,0,,,,,,
"97d420c3c8874500ac7a1366f8a4c11e",107,0,,,,,,
"97f9eef43a304519ad61a9da9876374e",102,1,18,0,,,,
"97f9eef43a304519ad61a9da9876374e",101,1,90000,0,,,,
"98e1379ae63c4ab4aa9d59c44b66d4ca",107,3,1.8,0,,,,
"98e1379ae63c4ab4aa9d59c44b66d4ca",106,0,,,,,,
"98e418f037464d3291bf751f1067d916",107,0,,,,,,
"98fd4943cbaf4f7bbe28148346d42776",107,0,,,,,,
"98fd4943cbaf4f7bbe28148346d42776",106,0,,,,,,
"98fd4943cbaf4f7bbe28148346d42776",105,0,,,,,,
"9918bbbc0bc7474b9a02439bc63ac468",105,0,,,,,,
"9918bbbc0bc7474b9a02439bc63ac468",106,0,,,,,,
"9918bbbc0bc7474b9a02439bc63ac468",107,4,4,0,,,,
"9922746e4091445d9783dd5fc99a3adc",105,0,,,,,,
"9922746e4091445d9783dd5fc99a3adc",107,0,,,,,,
"992e00149d2a4cc8832d551a1bdbbace",105,0,,,,,,
"992e00149d2a4cc8832d551a1bdbbace",106,0,,,,,,
"993c13190d2c48f99fb34a9e36e0dcd4",107,2,2,0,,,,
"993c13190d2c48f99fb34a9e36e0dcd4",106,0,,,,,,
"993c13190d2c48f99fb34a9e36e0dcd4",101,0,,,,,,
"994768192e0a4657864c55efe8317405",101,0,,,,,,
"994768192e0a4657864c55efe8317405",105,0,,,,,,
"994768192e0a4657864c55efe8317405",107,1,1.5,0,,,,
"99bb9b56b38542319ccc1198ffc05b69",101,0,,,,,,
"99bb9b56b38542319ccc1198ffc05b69",105,0,,,,,,
"99bb9b56b38542319ccc1198ffc05b69",107,1,1,0,,,,
"99bb9b56b38542319ccc1198ffc05b69",106,1,55,0,,,,
"99c4cf72245e40e494c4187edb44e664",108,1,10,5,2,50000,1,
"99c4cf72245e40e494c4187edb44e664",107,0,,,,,,
"99ca1beb48114a99949a73c6d8fc7432",107,1,2,0,,,,
"9a051919df744dc8a24c40dec030240e",108,0,,,,,,
"9a147b24ae894891a325dfa219530880",107,1,1,0,,,,
"9a69bb01aec54a0e85841539501a3ad0",107,0,,,,,,
"9a75a2d372be43c29f895b155a3e464d",106,0,,,,,,
"9a9edd843b7e44cca55f3b6b42ac0d94",106,0,,,,,,
"9b02eb4b0fd64853af791dec2b9bc539",107,0,,,,,,
"9b2ee4a1c47f42b3b3f84e2adb626c7d",107,0,,,,,,
"9b2ee4a1c47f42b3b3f84e2adb626c7d",105,0,,,,,,
"9b2ee4a1c47f42b3b3f84e2adb626c7d",106,0,,,,,,
"9b529dee82f24c7ea945a5c46845748b",106,0,,,,,,
"9b74b0f62de44be7a02f160a5ba08557",105,0,,,,,,
"9b74b0f62de44be7a02f160a5ba08557",106,0,,,,,,
"9bbb958c03ec4a389217d56bc53182ec",106,0,,,,,,
"9bcd26b7a9444954a0ec7a92ac5451fb",106,0,,,,,,
"9bd1860b508146b3884cd20046df32cc",106,0,,,,,,
"9be879f175da4225806fd3c44667aac3",107,0,,,,,,
"9be879f175da4225806fd3c44667aac3",108,0,,,,,,
"9c2388cce582456c8880ed97716d9b4e",107,2,2,0,,,,
"9c2388cce582456c8880ed97716d9b4e",105,0,,,,,,
"9c2388cce582456c8880ed97716d9b4e",108,0,,,,,,
"9c2fe212087149379638d83fba8fa0ff",106,0,,,,,,
"9c404252ae6644f381425f4d556632ba",107,0,,,,,,
"9c404252ae6644f381425f4d556632ba",108,0,,,,,,
"9c4b2b70e3944e408f72094f249cb5a8",107,0,,,,,,
"9c53e5a4d54a44e68778cb51b6fc40ae",101,0,,,,,,
