"PID","hhid","ws6q01","ws6q02"
1,"70e77305baeb4d5fba7abf802061f297",,
2,"70e77305baeb4d5fba7abf802061f297",2,
4,"70e77305baeb4d5fba7abf802061f297",2,
2,"70f668b607b7446795d84da9d8165d78",,
10,"70fa7eeb8f4448c99dabaabb99f3687e",2,
4,"70fa7eeb8f4448c99dabaabb99f3687e",,
1,"70fa7eeb8f4448c99dabaabb99f3687e",,
2,"70fa7eeb8f4448c99dabaabb99f3687e",,
1,"71406ef141ba4c8b8849e124aa7e740f",2,
3,"71406ef141ba4c8b8849e124aa7e740f",,
2,"71460246b2ce4e3480b9cacb147d6f12",2,
6,"71460246b2ce4e3480b9cacb147d6f12",,
5,"71460246b2ce4e3480b9cacb147d6f12",,
4,"71460246b2ce4e3480b9cacb147d6f12",,
6,"7167b83d77a74431b06a1404b69c1857",,
7,"7167b83d77a74431b06a1404b69c1857",,
2,"7167b83d77a74431b06a1404b69c1857",2,
8,"718160b39b814f4bb87ce30e9cb4c879",2,
10,"718160b39b814f4bb87ce30e9cb4c879",2,
11,"718160b39b814f4bb87ce30e9cb4c879",,
2,"718160b39b814f4bb87ce30e9cb4c879",,
2,"719fee60701a442689658bcb4f0f7aa1",2,
3,"719fee60701a442689658bcb4f0f7aa1",,
5,"719fee60701a442689658bcb4f0f7aa1",,
2,"721ad9c70fea473eab818f4cc300865f",2,
6,"721ad9c70fea473eab818f4cc300865f",,
4,"722465d40f8c49de978abbfbf4fe14e4",2,
2,"722465d40f8c49de978abbfbf4fe14e4",,
2,"72350d5ac8dc45f0923528f570a75aee",,
3,"72425fe1e1fe45939d0fdbfb77245b8d",,
4,"72425fe1e1fe45939d0fdbfb77245b8d",2,
6,"72425fe1e1fe45939d0fdbfb77245b8d",,
5,"72425fe1e1fe45939d0fdbfb77245b8d",,
1,"724cf4fdb5fb4ba1a1c9a198a635852b",2,
9,"724cf4fdb5fb4ba1a1c9a198a635852b",,
1,"72ac252901f046c89580a95395b72a35",,
2,"72ac252901f046c89580a95395b72a35",,
2,"72b26194218643a29876fa8e87528fb3",,
1,"72b26194218643a29876fa8e87528fb3",,
1,"72cd6e5fa253476b8fa5b25ae1b80a37",,
1,"72e51647b2d2439498cfccdc03c23ada",,
3,"72febb41ac1c4f2a9fa2be189e0e7f76",,
2,"72febb41ac1c4f2a9fa2be189e0e7f76",,
8,"72febb41ac1c4f2a9fa2be189e0e7f76",,
6,"72febb41ac1c4f2a9fa2be189e0e7f76",,
6,"7318634693994a539d10cadecdb1b8f3",,
3,"7318634693994a539d10cadecdb1b8f3",,
1,"7318634693994a539d10cadecdb1b8f3",,
2,"7318634693994a539d10cadecdb1b8f3",,
1,"731dbc353a29407583ff2d157b3bc76f",,
3,"734817ceed4641cb9f7a3ef050b677ca",,
5,"734817ceed4641cb9f7a3ef050b677ca",,
7,"734817ceed4641cb9f7a3ef050b677ca",,
2,"734817ceed4641cb9f7a3ef050b677ca",2,
4,"734817ceed4641cb9f7a3ef050b677ca",,
3,"736e5276e4b94fc89956d384eea28b5f",2,
2,"7386def11c4047cdba7a05b145d25d68",,
3,"7386def11c4047cdba7a05b145d25d68",,
1,"738b4893de8e4891998a5248d85cb801",,
2,"7398be14da8645899748b8cd9411bbb9",2,
7,"7398be14da8645899748b8cd9411bbb9",,
4,"7398be14da8645899748b8cd9411bbb9",,
6,"7398be14da8645899748b8cd9411bbb9",,
8,"73a6fb0e66ed4b71a8bd87436b798fdd",,
2,"73a6fb0e66ed4b71a8bd87436b798fdd",2,
3,"73a6fb0e66ed4b71a8bd87436b798fdd",,
7,"73a6fb0e66ed4b71a8bd87436b798fdd",,
6,"73a6fb0e66ed4b71a8bd87436b798fdd",2,
4,"73a6fb0e66ed4b71a8bd87436b798fdd",,
5,"73a6fb0e66ed4b71a8bd87436b798fdd",2,
9,"73a6fb0e66ed4b71a8bd87436b798fdd",,
8,"73cc7a45e13048c5b905032b221402a2",,
5,"73cc7a45e13048c5b905032b221402a2",,
7,"73cc7a45e13048c5b905032b221402a2",,
9,"73cc7a45e13048c5b905032b221402a2",,
6,"73cc7a45e13048c5b905032b221402a2",,
1,"73cc7a45e13048c5b905032b221402a2",2,
2,"73d2f1c17159428592cfd1994b4926ed",2,
4,"73d2f1c17159428592cfd1994b4926ed",,
1,"73e3f311ad944cd9bb1dec551f54ced2",,
3,"73e3f311ad944cd9bb1dec551f54ced2",2,
2,"73e3f311ad944cd9bb1dec551f54ced2",,
1,"73e4f417787e4ed2b5d19372264131fe",2,
2,"73e723d7579544cf81670206d0868966",2,
2,"73ff9329663140de9a89bc95b39d9f74",,
6,"73ff9329663140de9a89bc95b39d9f74",,
4,"73ff9329663140de9a89bc95b39d9f74",,
3,"73ff9329663140de9a89bc95b39d9f74",2,
7,"73ff9329663140de9a89bc95b39d9f74",,
8,"73ff9329663140de9a89bc95b39d9f74",,
5,"743e1b14e715499e98e5a5e9ff3ed39a",,
1,"743e1b14e715499e98e5a5e9ff3ed39a",2,
2,"744552814b1949e291950a94e3143dee",2,
5,"744552814b1949e291950a94e3143dee",,
2,"7468bbb3abdc4e58812aef391613fa03",2,
6,"7468bbb3abdc4e58812aef391613fa03",,
5,"7474b0b4a0944d0f93fcd25b3f0e9ab9",,
4,"7474b0b4a0944d0f93fcd25b3f0e9ab9",,
1,"7474b0b4a0944d0f93fcd25b3f0e9ab9",,
2,"74e97ee0b77b41ce9c9b4e708de2a641",,
5,"74e97ee0b77b41ce9c9b4e708de2a641",,
6,"74f09658ca464d54906c2d9d1e28fe64",,
8,"74f09658ca464d54906c2d9d1e28fe64",,
4,"74f09658ca464d54906c2d9d1e28fe64",,
2,"74f09658ca464d54906c2d9d1e28fe64",2,
5,"74f09658ca464d54906c2d9d1e28fe64",,
11,"74f09658ca464d54906c2d9d1e28fe64",,
2,"74f2f751b1b2448a85012cd4c0823bc3",2,
6,"74f2f751b1b2448a85012cd4c0823bc3",,
5,"74f2f751b1b2448a85012cd4c0823bc3",,
4,"74fef92c6c3343edb8c971dd17937504",2,
5,"74fef92c6c3343edb8c971dd17937504",,
3,"75033d7d0d79423bb89467e19ea6a237",2,
7,"75033d7d0d79423bb89467e19ea6a237",2,
4,"75033d7d0d79423bb89467e19ea6a237",,
2,"750db021f2cf4ce5b5a16ebae9671d1c",2,
3,"750db021f2cf4ce5b5a16ebae9671d1c",,
5,"750db021f2cf4ce5b5a16ebae9671d1c",,
2,"752448ccdfbb4dfd8d701b1b60cf3483",2,
3,"752448ccdfbb4dfd8d701b1b60cf3483",,
6,"752448ccdfbb4dfd8d701b1b60cf3483",,
4,"752448ccdfbb4dfd8d701b1b60cf3483",,
7,"753053a01925458e8eb49dd4edaf6c4b",,
2,"753053a01925458e8eb49dd4edaf6c4b",2,
5,"753053a01925458e8eb49dd4edaf6c4b",,
2,"756f6e4ca0384febac340c5077b4c92f",,
1,"7580e61b27b34b51a8f7cf011686a360",,
4,"7592026ffe844e3999c954ed007c7d8a",,
1,"7592026ffe844e3999c954ed007c7d8a",,
3,"7592026ffe844e3999c954ed007c7d8a",,
4,"75a4dea10c974e8bb86a337870d8774d",2,
1,"75a4dea10c974e8bb86a337870d8774d",,
5,"75a4dea10c974e8bb86a337870d8774d",,
3,"75a4dea10c974e8bb86a337870d8774d",,
2,"75a4dea10c974e8bb86a337870d8774d",2,
3,"75b9e7e0c25240318625fec03b70a708",,
5,"75b9e7e0c25240318625fec03b70a708",,
1,"75b9e7e0c25240318625fec03b70a708",2,
5,"75c3f3a52fde4be2866d859c62ec54d2",,
4,"75c3f3a52fde4be2866d859c62ec54d2",,
1,"75c3f3a52fde4be2866d859c62ec54d2",,
2,"75c3f3a52fde4be2866d859c62ec54d2",,
2,"75fb68d00a7f41b0a3e119d3fc4d3554",2,
4,"761310e47e0a48a8872013a9bec97e2f",,
2,"761310e47e0a48a8872013a9bec97e2f",2,
1,"762ee98c41dc46f68cf36069c1a95caf",2,
3,"763deffa945545f0ad5144ce02a2affc",,
2,"763deffa945545f0ad5144ce02a2affc",,
4,"763deffa945545f0ad5144ce02a2affc",2,
2,"76498f4077be442098b836296cd81717",2,
3,"76508c126511434a877ce34610263b8d",,
2,"76508c126511434a877ce34610263b8d",2,
5,"76508c126511434a877ce34610263b8d",,
6,"766019a832be4f73a9b388cf05824c3a",,
2,"766019a832be4f73a9b388cf05824c3a",2,
5,"766019a832be4f73a9b388cf05824c3a",,
4,"766c063b35714adf90ddcaff724076df",,
2,"766c063b35714adf90ddcaff724076df",2,
6,"766c063b35714adf90ddcaff724076df",2,
1,"767f08f5e6004182b5fb28bdd5139634",,
2,"768c2121b414470db6d7d001f094977f",,
3,"768fdf82fc034fb887a70032efca7429",,
2,"768fdf82fc034fb887a70032efca7429",,
1,"768fdf82fc034fb887a70032efca7429",2,
4,"769ab9bc20604eacaf3121cd632cdd85",,
11,"769ab9bc20604eacaf3121cd632cdd85",,
3,"769ab9bc20604eacaf3121cd632cdd85",,
7,"769ab9bc20604eacaf3121cd632cdd85",,
5,"769ab9bc20604eacaf3121cd632cdd85",,
9,"769ab9bc20604eacaf3121cd632cdd85",,
13,"769ab9bc20604eacaf3121cd632cdd85",2,
1,"76a33d413aeb4c2aaa7e86a7f0a462ad",,
2,"76b0d375c2e543288ed2a5e1ed7a253c",,
1,"76be32db5bff4aa991b5ac2215baf25a",,
2,"76be32db5bff4aa991b5ac2215baf25a",,
1,"76c29aa6ee8a4a5f85e336631e7f495b",2,
7,"76d7bfad835e4c52a679fcc4ededbcb4",,
6,"76d7bfad835e4c52a679fcc4ededbcb4",,
2,"76d7bfad835e4c52a679fcc4ededbcb4",2,
3,"76d7bfad835e4c52a679fcc4ededbcb4",,
4,"76d8edc8f4934465a52242485664d1c6",,
1,"76d8edc8f4934465a52242485664d1c6",2,
3,"76d8edc8f4934465a52242485664d1c6",,
6,"770283c689654ff2805f7dc1fbdf2c8c",,
2,"770283c689654ff2805f7dc1fbdf2c8c",2,
4,"770283c689654ff2805f7dc1fbdf2c8c",,
5,"770283c689654ff2805f7dc1fbdf2c8c",,
7,"770283c689654ff2805f7dc1fbdf2c8c",,
7,"770bcac45f4e4862a1787a0c84ebe7b8",,
2,"770bcac45f4e4862a1787a0c84ebe7b8",2,
6,"770bcac45f4e4862a1787a0c84ebe7b8",,
2,"7711396f0a3445d6a83d171b4bf8a221",,
2,"77441384e9fd47a9be984d7b95b74385",,
2,"774c42b31c08465c829f72463fa14e36",2,
3,"774c42b31c08465c829f72463fa14e36",,
5,"774c42b31c08465c829f72463fa14e36",,
1,"774c42b31c08465c829f72463fa14e36",,
4,"774c42b31c08465c829f72463fa14e36",,
3,"774f350dcee9480a99a6c22932c08347",,
1,"774f350dcee9480a99a6c22932c08347",2,
2,"775b8ac54c294c869b47ba59ae732fdf",2,
5,"776b1097e8dc43c6956078567a06eecd",,
2,"776b1097e8dc43c6956078567a06eecd",,
8,"776b1097e8dc43c6956078567a06eecd",,
9,"776b1097e8dc43c6956078567a06eecd",,
4,"7777c12b215d4e2fb5681c24ce97b308",,
3,"7777c12b215d4e2fb5681c24ce97b308",,
1,"7777c12b215d4e2fb5681c24ce97b308",2,
5,"7777c12b215d4e2fb5681c24ce97b308",,
2,"77b182dddbc54676a77dfe393c64232f",2,
4,"77b182dddbc54676a77dfe393c64232f",,
3,"77b390e9c443445399a4a550bf07339c",2,
2,"77b390e9c443445399a4a550bf07339c",,
2,"77d41607dfec47c2a240cce5b6fc0e46",,
4,"77d6aab5679a42a9b5606d396266fd71",,
3,"77d6aab5679a42a9b5606d396266fd71",,
7,"77d6aab5679a42a9b5606d396266fd71",,
2,"77d6aab5679a42a9b5606d396266fd71",2,
1,"7819706f597e43aa8ae54da21613502c",2,
3,"7819706f597e43aa8ae54da21613502c",,
5,"7827dd0eb8c345bc83a8fec062d00299",,
10,"7827dd0eb8c345bc83a8fec062d00299",,
6,"7827dd0eb8c345bc83a8fec062d00299",,
3,"7827dd0eb8c345bc83a8fec062d00299",,
8,"7827dd0eb8c345bc83a8fec062d00299",,
1,"7827dd0eb8c345bc83a8fec062d00299",,
5,"78549ab05cff432b83057924e11b8cd1",,
2,"78549ab05cff432b83057924e11b8cd1",2,
6,"78549ab05cff432b83057924e11b8cd1",,
4,"78549ab05cff432b83057924e11b8cd1",,
2,"78b897c96e1846db895550b531367ac0",2,
3,"78b897c96e1846db895550b531367ac0",2,
5,"78b897c96e1846db895550b531367ac0",,
3,"78bc744caf2348dab9438b780a3eb70b",,
1,"78bc744caf2348dab9438b780a3eb70b",2,
5,"78bc744caf2348dab9438b780a3eb70b",,
4,"78bc744caf2348dab9438b780a3eb70b",,
6,"78cf5d9e9ffb4180a1a26b3a5dfdfa19",,
3,"78cf5d9e9ffb4180a1a26b3a5dfdfa19",,
1,"78cf5d9e9ffb4180a1a26b3a5dfdfa19",2,
2,"78cf5d9e9ffb4180a1a26b3a5dfdfa19",,
7,"78cf5d9e9ffb4180a1a26b3a5dfdfa19",,
4,"78cf5d9e9ffb4180a1a26b3a5dfdfa19",,
2,"79246f20eab24d72a7e15e5bfec5937f",,
2,"792889ef89cb4801bd77aab0bb97aa6c",,
3,"792889ef89cb4801bd77aab0bb97aa6c",,
2,"79369779170e41cd81bb3ab586da4f21",2,
4,"79369779170e41cd81bb3ab586da4f21",,
3,"79369779170e41cd81bb3ab586da4f21",,
14,"793952164aaf4dc49ce2b9a68b1fe036",,
12,"793952164aaf4dc49ce2b9a68b1fe036",,
13,"793952164aaf4dc49ce2b9a68b1fe036",2,
8,"794c4677f01c4048a054c4ecd71e5380",,
2,"794c4677f01c4048a054c4ecd71e5380",2,
2,"795a801af8a5402c94d8af2db666021b",2,
1,"79656e7dfe6c4124ad8a4cfe8bed745a",,
3,"79656e7dfe6c4124ad8a4cfe8bed745a",,
5,"7985850af6c64e2e875950e01d41c347",,
1,"7985850af6c64e2e875950e01d41c347",2,
4,"7985850af6c64e2e875950e01d41c347",2,
7,"7985850af6c64e2e875950e01d41c347",,
3,"7985850af6c64e2e875950e01d41c347",2,
2,"7991480803144844a15fe6f502a2823f",2,
1,"7992593d72c642f88c0d372fb679fbd6",2,
7,"7992593d72c642f88c0d372fb679fbd6",,
3,"7992593d72c642f88c0d372fb679fbd6",2,
5,"7992593d72c642f88c0d372fb679fbd6",,
4,"79938b11018e400ca375b8e26992f01f",2,
2,"79938b11018e400ca375b8e26992f01f",2,
2,"79ad3173b33b47f29d370cebca78c352",,
5,"79ad7222b89b41499f43700a4565208f",,
2,"79ad7222b89b41499f43700a4565208f",,
4,"79ad7222b89b41499f43700a4565208f",2,
3,"79ad7222b89b41499f43700a4565208f",,
1,"79ad7222b89b41499f43700a4565208f",,
1,"79b16c4661b443d384a3e15ae188477e",2,
4,"79b16c4661b443d384a3e15ae188477e",2,
3,"79b16c4661b443d384a3e15ae188477e",2,
1,"79b20da3593c4354aade9d9c373c1137",,
4,"79d0b34990d14cbf8cfc1e93305fc486",,
5,"79d0b34990d14cbf8cfc1e93305fc486",,
7,"79d88e06d91e4cdfbfbb90f91193099a",,
2,"79d88e06d91e4cdfbfbb90f91193099a",2,
3,"79d88e06d91e4cdfbfbb90f91193099a",,
8,"79d88e06d91e4cdfbfbb90f91193099a",,
5,"79d88e06d91e4cdfbfbb90f91193099a",,
7,"79ea471afbca44e9a3c345c3370eac87",,
2,"79ea471afbca44e9a3c345c3370eac87",2,
5,"79ea471afbca44e9a3c345c3370eac87",,
5,"79ea543c362b4b4aa0302f0dbfd720b3",,
4,"79ea543c362b4b4aa0302f0dbfd720b3",,
2,"79ea543c362b4b4aa0302f0dbfd720b3",2,
4,"79f08930529841c6bbc33a20cdd1cf3f",,
2,"79f08930529841c6bbc33a20cdd1cf3f",,
1,"79f08930529841c6bbc33a20cdd1cf3f",2,
2,"79f33b19563f4f4a92f6616a76a6e0b0",,
4,"79f33b19563f4f4a92f6616a76a6e0b0",,
4,"79f6dd8cd1694569ac855e0bac9ddc2b",,
2,"79f6dd8cd1694569ac855e0bac9ddc2b",2,
3,"79f6dd8cd1694569ac855e0bac9ddc2b",,
1,"79f968b9dc9a40bcaba75ea2b8178e0b",,
4,"79f99979d00b4f1caca307bffa70fa4e",,
5,"79f99979d00b4f1caca307bffa70fa4e",,
6,"79f99979d00b4f1caca307bffa70fa4e",,
2,"79f99979d00b4f1caca307bffa70fa4e",2,
7,"79f99979d00b4f1caca307bffa70fa4e",,
10,"79f99979d00b4f1caca307bffa70fa4e",,
11,"79f99979d00b4f1caca307bffa70fa4e",2,
8,"79f99979d00b4f1caca307bffa70fa4e",,
2,"7a4d36cdd394460db82b67433c6c3157",,
3,"7a4d36cdd394460db82b67433c6c3157",,
1,"7a4deb50ba984babad943340fe7fe253",2,
7,"7a4deb50ba984babad943340fe7fe253",2,
5,"7a4deb50ba984babad943340fe7fe253",,
2,"7a6f3cbe080140ff80d11a238bf5a8ab",,
5,"7a6f3cbe080140ff80d11a238bf5a8ab",,
2,"7a7138c0dfd242fda57e76e58489ad98",,
3,"7a7138c0dfd242fda57e76e58489ad98",2,
8,"7a7138c0dfd242fda57e76e58489ad98",,
5,"7a7d6203c7b7493baf940a0071052f22",,
2,"7a7d6203c7b7493baf940a0071052f22",2,
6,"7a7d6203c7b7493baf940a0071052f22",,
3,"7a8c6c546f6b4ac4addf2d96201b4466",,
1,"7a8c6c546f6b4ac4addf2d96201b4466",2,
6,"7a9a7566d8c4454aa467fe924c659598",,
4,"7a9a7566d8c4454aa467fe924c659598",,
2,"7a9a7566d8c4454aa467fe924c659598",2,
5,"7a9a7566d8c4454aa467fe924c659598",,
2,"7abe5d30e6a8498d8aa3cc57d71486d4",2,
5,"7abe5d30e6a8498d8aa3cc57d71486d4",,
6,"7abe5d30e6a8498d8aa3cc57d71486d4",,
7,"7abe5d30e6a8498d8aa3cc57d71486d4",,
8,"7abe5d30e6a8498d8aa3cc57d71486d4",,
5,"7ad6d7c40e5e4b998a69c9d78be22987",,
6,"7ad6d7c40e5e4b998a69c9d78be22987",,
3,"7ad6d7c40e5e4b998a69c9d78be22987",2,
2,"7ad6d7c40e5e4b998a69c9d78be22987",2,
2,"7adbc7d3ac504c4f9a4a75d58dea614b",2,
4,"7adbc7d3ac504c4f9a4a75d58dea614b",,
8,"7adbc7d3ac504c4f9a4a75d58dea614b",,
2,"7b2326640be14bcd9acf4e0dfc2866b5",2,
5,"7b2326640be14bcd9acf4e0dfc2866b5",,
6,"7b2326640be14bcd9acf4e0dfc2866b5",,
8,"7b29316153d64631b5695be747edbda6",,
2,"7b29316153d64631b5695be747edbda6",2,
5,"7b29316153d64631b5695be747edbda6",,
7,"7b29316153d64631b5695be747edbda6",,
1,"7b2d0bd131984190b2ddc24b24b68a21",,
4,"7b2f956ece294d2f89277896b50228f1",,
3,"7b2f956ece294d2f89277896b50228f1",,
2,"7b2f956ece294d2f89277896b50228f1",,
1,"7b3a722278874fcb8c7be0b19beae063",2,
7,"7b3a722278874fcb8c7be0b19beae063",,
2,"7b3a722278874fcb8c7be0b19beae063",2,
8,"7b3d4f4a755e4fc7ba0aa659654c6185",,
6,"7b3d4f4a755e4fc7ba0aa659654c6185",,
2,"7b3d4f4a755e4fc7ba0aa659654c6185",2,
1,"7b3d4f4a755e4fc7ba0aa659654c6185",,
1,"7b59083a41104a868f59898f165686e5",,
2,"7b59083a41104a868f59898f165686e5",,
5,"7b59083a41104a868f59898f165686e5",2,
3,"7b5b7a66b1e74f6bb85198ee80c968d9",2,
2,"7b6b56a02049487d8eaf24fd9392a0d2",2,
4,"7b6b56a02049487d8eaf24fd9392a0d2",,
6,"7b6b56a02049487d8eaf24fd9392a0d2",,
2,"7bbb94753b1044a1998b35c4ec0b29c5",2,
7,"7bbb94753b1044a1998b35c4ec0b29c5",,
8,"7bbb94753b1044a1998b35c4ec0b29c5",,
3,"7bbb94753b1044a1998b35c4ec0b29c5",,
6,"7bbb94753b1044a1998b35c4ec0b29c5",,
10,"7bbb94753b1044a1998b35c4ec0b29c5",,
5,"7bbb94753b1044a1998b35c4ec0b29c5",2,
1,"7be52d943c5048959c66f344c364618d",,
10,"7bf504f6876545639e755c4ff1619b1f",,
8,"7bf504f6876545639e755c4ff1619b1f",2,
2,"7bf504f6876545639e755c4ff1619b1f",2,
11,"7bf504f6876545639e755c4ff1619b1f",,
9,"7bf504f6876545639e755c4ff1619b1f",,
2,"7c12e0ea1d4e4715b33ca829365fc859",,
7,"7c12e0ea1d4e4715b33ca829365fc859",,
6,"7c12e0ea1d4e4715b33ca829365fc859",,
2,"7c3571bb48c1453ba75e1aaadf1e1a3c",,
5,"7c569b785e874befb2b1fa6bc2d09584",,
1,"7c569b785e874befb2b1fa6bc2d09584",2,
2,"7c70c2d718f94f4f89838ba8b5dfbb0c",2,
2,"7c7115928f384b168929bfd6dd4c511b",,
6,"7c7115928f384b168929bfd6dd4c511b",,
3,"7c7115928f384b168929bfd6dd4c511b",2,
5,"7c7115928f384b168929bfd6dd4c511b",,
1,"7c954bf1bf664da49d8874001f2d7381",,
2,"7c954bf1bf664da49d8874001f2d7381",,
2,"7c9c792164324355bc54668032488e66",,
1,"7ca617a1e1204310b23a1c4707adf3f8",2,
5,"7ca617a1e1204310b23a1c4707adf3f8",,
3,"7ca617a1e1204310b23a1c4707adf3f8",,
7,"7cad5e509f2d404d912f9e74e327fbb5",,
2,"7cad5e509f2d404d912f9e74e327fbb5",2,
3,"7cb66aeeb60e4ee49698c72777425cb2",2,
5,"7cb66aeeb60e4ee49698c72777425cb2",,
4,"7cb66aeeb60e4ee49698c72777425cb2",,
2,"7cb66aeeb60e4ee49698c72777425cb2",,
3,"7ce2c657a5f8477bacc9767d3c37d996",,
6,"7ce2c657a5f8477bacc9767d3c37d996",2,
2,"7ce2c657a5f8477bacc9767d3c37d996",,
2,"7cf749ee04a24567b3756af1452f44b4",,
4,"7cfd3353771a433699d231e210430e3e",,
5,"7cfd3353771a433699d231e210430e3e",,
2,"7cfd3353771a433699d231e210430e3e",,
3,"7cfd3353771a433699d231e210430e3e",,
6,"7cfd3353771a433699d231e210430e3e",,
8,"7cfd3353771a433699d231e210430e3e",,
3,"7d02adefbbf74785999b1412a4bd44a4",,
2,"7d02adefbbf74785999b1412a4bd44a4",,
2,"7d1ecacefc7f46078dc41dde6359a2d8",2,
4,"7d1ecacefc7f46078dc41dde6359a2d8",,
1,"7d1ecacefc7f46078dc41dde6359a2d8",,
1,"7d2eeffe41d5436e965adcc184b35a80",,
3,"7d2eeffe41d5436e965adcc184b35a80",,
2,"7d41679b9a7e47f2a724889bef4d175f",,
4,"7d44a0f2670d499e8e94f79110a9e4f4",,
1,"7d44a0f2670d499e8e94f79110a9e4f4",2,
2,"7d5d62d2e4b446d5a4fa08c14013f34f",2,
4,"7d9cc29e99d342b69da54fac681858b8",,
3,"7d9cc29e99d342b69da54fac681858b8",2,
5,"7d9cc29e99d342b69da54fac681858b8",,
1,"7d9cc29e99d342b69da54fac681858b8",,
1,"7d9e7ac7f1d548839ce94ed872afa095",2,
5,"7d9e7ac7f1d548839ce94ed872afa095",,
4,"7d9e7ac7f1d548839ce94ed872afa095",2,
6,"7d9ff9021dd840a1bdd7a3b38f3bd0d9",,
2,"7d9ff9021dd840a1bdd7a3b38f3bd0d9",1,14
8,"7d9ff9021dd840a1bdd7a3b38f3bd0d9",2,
5,"7dce8526566e4202bce36ec12ced41f1",2,
6,"7dce8526566e4202bce36ec12ced41f1",,
2,"7dce8526566e4202bce36ec12ced41f1",2,
12,"7dce8526566e4202bce36ec12ced41f1",,
8,"7dce8526566e4202bce36ec12ced41f1",,
4,"7dce8526566e4202bce36ec12ced41f1",,
11,"7dce8526566e4202bce36ec12ced41f1",,
2,"7de8e459d1b54fd5b32c23c2b181b043",,
3,"7de8e459d1b54fd5b32c23c2b181b043",2,
3,"7deebc51089746ed99e16cf3ddc433ad",,
2,"7deebc51089746ed99e16cf3ddc433ad",2,
3,"7dfced6cbc8848e19244887384b283d1",,
1,"7dfced6cbc8848e19244887384b283d1",2,
5,"7e08b7dbbab14a8b9c0c73accf382d65",,
1,"7e08b7dbbab14a8b9c0c73accf382d65",,
4,"7e08b7dbbab14a8b9c0c73accf382d65",,
3,"7e09e5a5255c46d593baca275815362e",,
2,"7e09e5a5255c46d593baca275815362e",2,
7,"7e09e5a5255c46d593baca275815362e",,
2,"7e11200d01e142fcbb945dfe20d3d6d2",2,
1,"7e9c6f268eb644c086c31500db4d969a",,
6,"7e9c6f268eb644c086c31500db4d969a",,
1,"7ea0598e424749b0a1a1eb97f6d0019d",2,
3,"7ea0598e424749b0a1a1eb97f6d0019d",,
6,"7ecf9584edd043589d8351e9a3016dd4",,
2,"7ecf9584edd043589d8351e9a3016dd4",2,
4,"7ecf9584edd043589d8351e9a3016dd4",,
1,"7ed3d60f89f14690ab5b011e1fe42c6a",,
3,"7ed5a174d4464ea7b679184bdd816f17",,
4,"7ed5a174d4464ea7b679184bdd816f17",,
2,"7f18080980ae4069a9c1dd53aa99d928",2,
6,"7f18080980ae4069a9c1dd53aa99d928",,
7,"7f18080980ae4069a9c1dd53aa99d928",,
5,"7f18080980ae4069a9c1dd53aa99d928",2,
4,"7f18080980ae4069a9c1dd53aa99d928",2,
2,"7f200e647bc84a3586a7fed794c35021",2,
8,"7f200e647bc84a3586a7fed794c35021",,
5,"7f4ea4f06a43445890c25801d2f482da",2,
6,"7f4ea4f06a43445890c25801d2f482da",,
3,"7f4ea4f06a43445890c25801d2f482da",,
4,"7f4ea4f06a43445890c25801d2f482da",,
2,"7f6cd6fd8cc24f038446e20e163e6276",2,
3,"7f6cd6fd8cc24f038446e20e163e6276",,
8,"7f86a2edc5d649d78edb9106de25a7c4",,
5,"7f86a2edc5d649d78edb9106de25a7c4",,
7,"7f86a2edc5d649d78edb9106de25a7c4",2,
3,"7f86a2edc5d649d78edb9106de25a7c4",,
2,"7f86a2edc5d649d78edb9106de25a7c4",,
4,"7fb6d302e9724029be9d38af7fa4580b",,
12,"7fb6d302e9724029be9d38af7fa4580b",2,
6,"7fb6d302e9724029be9d38af7fa4580b",,
7,"7fb6d302e9724029be9d38af7fa4580b",,
1,"7fb6d302e9724029be9d38af7fa4580b",2,
13,"7fb6d302e9724029be9d38af7fa4580b",,
11,"7fb6d302e9724029be9d38af7fa4580b",,
8,"7fb6d302e9724029be9d38af7fa4580b",,
2,"7fe32876101b490ca3e8109d2ee81beb",2,
4,"7fe32876101b490ca3e8109d2ee81beb",,
6,"7fe32876101b490ca3e8109d2ee81beb",,
5,"7fe32876101b490ca3e8109d2ee81beb",,
3,"7ff0a48d3d1e4ec2a5f27d437483da61",,
2,"7ff0a48d3d1e4ec2a5f27d437483da61",,
4,"7ff0a48d3d1e4ec2a5f27d437483da61",,
2,"7ffd0f7a4352484f8a54a1c83dab22e1",2,
5,"80165b71b52d4451866e493156a95c54",,
6,"80165b71b52d4451866e493156a95c54",,
3,"80165b71b52d4451866e493156a95c54",,
7,"80165b71b52d4451866e493156a95c54",,
3,"803d97f117e04a4b8c9c38f2e87bf41f",,
2,"803d97f117e04a4b8c9c38f2e87bf41f",2,
8,"803d97f117e04a4b8c9c38f2e87bf41f",,
9,"803d97f117e04a4b8c9c38f2e87bf41f",,
6,"803d97f117e04a4b8c9c38f2e87bf41f",,
3,"8042e10a7e3f4b5388e40f875e9b129b",2,
2,"8042e10a7e3f4b5388e40f875e9b129b",,
5,"8042e10a7e3f4b5388e40f875e9b129b",,
12,"80685e65116449b2bdbd5a716add2883",2,
2,"80685e65116449b2bdbd5a716add2883",,
2,"806e1e5f6524406690e67a1465f51506",2,
2,"8080069d9329459db88d6f8f455a4692",2,
7,"8080069d9329459db88d6f8f455a4692",,
4,"8080069d9329459db88d6f8f455a4692",2,
3,"8080069d9329459db88d6f8f455a4692",,
